timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence
2018-06-10 11:02:33-05:00,48.333077458664775,16.08891067095101,1.77956,176.20000000000005,176.20000000000005,31.0716,31.0716,151,,
2018-06-10 11:02:40-05:00,48.33300772123039,16.08972187153995,1.8402100000000001,174.0,174.0,31.14,31.14,153,,
2018-06-10 11:02:47-05:00,48.332950472831726,16.09054078347981,1.90127,172.39999999999998,172.39999999999998,31.4424,31.4424,151,,
2018-06-10 11:02:51-05:00,48.332907473668456,16.091011678799987,1.93651,171.60000000000002,171.60000000000002,31.910400000000003,31.910400000000003,148,,
2018-06-10 11:02:58-05:00,48.332842849195,16.091838469728827,1.99825,170.60000000000002,170.60000000000002,31.374,31.374,145,,
2018-06-10 11:03:05-05:00,48.33278652280569,16.092669032514095,2.06014,169.60000000000002,169.60000000000002,31.543200000000002,31.543200000000002,143,,
2018-06-10 11:03:12-05:00,48.33272181451321,16.09348475933075,2.12107,168.20000000000005,168.20000000000005,31.2732,31.2732,143,,
2018-06-10 11:03:19-05:00,48.33265660330653,16.094300150871277,2.1819699999999997,166.79999999999995,166.79999999999995,31.14,31.14,142,,
2018-06-10 11:03:26-05:00,48.332594241946936,16.095122331753373,2.24333,166.20000000000005,166.20000000000005,31.607999999999997,31.607999999999997,142,,
2018-06-10 11:03:33-05:00,48.332535568624735,16.09594208188355,2.30447,166.39999999999998,166.39999999999998,31.7088,31.7088,142,,
2018-06-10 11:03:40-05:00,48.33249567076564,16.096777925267816,2.36658,166.20000000000005,166.20000000000005,32.144400000000005,32.144400000000005,142,,
2018-06-10 11:03:42-05:00,48.33248301409185,16.097016390413046,2.38432,166.39999999999998,166.39999999999998,31.910400000000003,31.910400000000003,145,,
2018-06-10 11:03:49-05:00,48.33247278816998,16.097827004268765,2.4444299999999997,168.20000000000005,168.20000000000005,28.922400000000003,28.922400000000003,146,,
2018-06-10 11:03:57-05:00,48.332425262779,16.098643569275737,2.50525,168.79999999999995,168.79999999999995,29.0556,29.0556,144,,
2018-06-10 11:04:05-05:00,48.33236910402775,16.099552335217595,2.57294,167.60000000000002,167.60000000000002,30.938399999999998,30.938399999999998,146,,
2018-06-10 11:04:12-05:00,48.332344964146614,16.100365463644266,2.63328,167.60000000000002,167.60000000000002,31.3416,31.3416,146,,
2018-06-10 11:04:16-05:00,48.33232996053994,16.100836358964443,2.66824,166.60000000000002,166.60000000000002,30.7692,30.7692,143,,
2018-06-10 11:04:23-05:00,48.33230825141072,16.101657701656222,2.72919,165.20000000000005,165.20000000000005,31.878000000000004,31.878000000000004,143,,
2018-06-10 11:04:30-05:00,48.33229584619403,16.102487090975046,2.7906999999999997,165.0,165.0,31.744799999999998,31.744799999999998,144,,
2018-06-10 11:04:37-05:00,48.33230431191623,16.103318743407726,2.85242,166.20000000000005,166.20000000000005,31.3416,31.3416,144,,
2018-06-10 11:04:44-05:00,48.33232216536999,16.104142600670457,2.91353,165.20000000000005,165.20000000000005,30.938399999999998,30.938399999999998,146,,
2018-06-10 11:04:51-05:00,48.332352340221405,16.104966960847378,2.9747600000000003,163.79999999999995,163.79999999999995,31.3056,31.3056,146,,
2018-06-10 11:04:58-05:00,48.332405146211386,16.10580464825034,3.0371300000000003,164.0,164.0,32.0436,32.0436,144,,
2018-06-10 11:05:03-05:00,48.33244579844177,16.106407390907407,3.08206,164.39999999999998,164.39999999999998,31.744799999999998,31.744799999999998,147,,
2018-06-10 11:05:10-05:00,48.33249282091856,16.10724306665361,3.14427,166.39999999999998,166.39999999999998,32.112,32.112,145,,
2018-06-10 11:05:14-05:00,48.332525258883834,16.107722176238894,3.17998,167.60000000000002,167.60000000000002,31.910400000000003,31.910400000000003,148,,
2018-06-10 11:05:15-05:00,48.332531712949276,16.107842875644565,3.1889499999999997,167.60000000000002,167.60000000000002,32.4144,32.4144,152,,
2018-06-10 11:05:16-05:00,48.332539005205035,16.107964999973774,3.1980399999999998,167.60000000000002,167.60000000000002,32.4468,32.4468,152,,
2018-06-10 11:05:21-05:00,48.3325840998441,16.108565563336015,3.24285,166.79999999999995,166.79999999999995,31.978799999999996,31.978799999999996,147,,
2018-06-10 11:05:28-05:00,48.33262818865478,16.109394282102585,3.30448,164.60000000000002,164.60000000000002,31.744799999999998,31.744799999999998,146,,
