timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence
2018-06-12 09:28:39-05:00,48.22185169905424,16.397400749847293,0.00642,202.79999999999995,202.79999999999995,19.1808,19.1808,92,,
2018-06-12 09:28:41-05:00,48.22194389998913,16.39753066934645,0.020309999999999998,202.79999999999995,202.79999999999995,21.1968,21.1968,96,,
2018-06-12 09:28:42-05:00,48.221997963264585,16.39759403653443,0.027719999999999998,202.79999999999995,202.79999999999995,21.765600000000003,21.765600000000003,99,,
2018-06-12 09:28:51-05:00,48.22240624576807,16.398161156103015,0.08891,198.20000000000005,198.20000000000005,14.378400000000001,14.378400000000001,99,,
2018-06-12 09:28:53-05:00,48.22245259769261,16.39825025573373,0.09726,198.0,198.0,9.54,9.54,102,,
2018-06-12 09:28:55-05:00,48.22248000651598,16.39832753688097,0.10366,199.20000000000005,199.20000000000005,6.2136000000000005,6.2136000000000005,105,,
2018-06-12 09:28:58-05:00,48.22250188328326,16.398421581834555,0.11097,200.79999999999995,200.79999999999995,5.0724,5.0724,108,,
2018-06-12 09:28:59-05:00,48.222501715645194,16.398444212973118,0.11262,201.39999999999998,201.39999999999998,3.6611999999999996,3.6611999999999996,108,,
2018-06-12 09:29:00-05:00,48.22250649333,16.39845938421786,0.11362,202.0,202.0,2.1168,2.1168,108,,
2018-06-12 09:29:31-05:00,48.22256927378476,16.398583687841892,0.11362,208.20000000000005,208.20000000000005,10.5156,10.5156,98,,
2018-06-12 09:29:32-05:00,48.22258511558175,16.39862459152937,0.11713,208.20000000000005,208.20000000000005,12.6972,12.6972,98,,
2018-06-12 09:29:42-05:00,48.22285627014935,16.399196991696954,0.16927,207.20000000000005,207.20000000000005,20.8584,20.8584,101,,
2018-06-12 09:29:43-05:00,48.22290010750294,16.399262621998787,0.17615,206.79999999999995,206.79999999999995,21.700799999999997,21.700799999999997,108,,
2018-06-12 09:29:44-05:00,48.2229417655617,16.399332275614142,0.18309,206.60000000000002,206.60000000000002,22.572,22.572,108,,
2018-06-12 09:29:48-05:00,48.22309657931328,16.399607872590423,0.20982,206.0,206.0,22.4712,22.4712,115,,
2018-06-12 09:29:49-05:00,48.223134465515614,16.399674005806446,0.21630000000000002,205.79999999999995,205.79999999999995,21.160800000000002,21.160800000000002,113,,
2018-06-12 09:29:53-05:00,48.22328131645918,16.3999302405864,0.24139,205.39999999999998,205.39999999999998,20.692800000000002,20.692800000000002,117,,
2018-06-12 09:29:59-05:00,48.22345959953964,16.4002772513777,0.27391000000000004,205.20000000000005,205.20000000000005,13.6368,13.6368,121,,
2018-06-12 09:30:11-05:00,48.22378708049655,16.40100672841072,0.33882999999999996,203.79999999999995,203.79999999999995,16.9308,16.9308,118,,
2018-06-12 09:30:13-05:00,48.22383167222142,16.401129523292184,0.34908,203.60000000000002,203.60000000000002,16.3584,16.3584,121,,
2018-06-12 09:30:14-05:00,48.22385639883578,16.401192555204034,0.35443,203.39999999999998,203.39999999999998,17.298,17.298,118,,
2018-06-12 09:30:16-05:00,48.2239037565887,16.401310823857784,0.36456,203.20000000000005,203.20000000000005,14.680800000000001,14.680800000000001,121,,
2018-06-12 09:30:20-05:00,48.223967123776674,16.401496650651097,0.37972,202.20000000000005,202.20000000000005,8.0604,8.0604,124,,
2018-06-12 09:30:22-05:00,48.223990593105555,16.401552138850093,0.38394,202.0,202.0,6.3504000000000005,6.3504000000000005,127,,
2018-06-12 09:30:25-05:00,48.224017918109894,16.401609471067786,0.38877,201.39999999999998,201.39999999999998,3.0888,3.0888,129,,
2018-06-12 09:30:56-05:00,48.22410944849253,16.401799404993653,0.38877,199.20000000000005,199.20000000000005,12.0924,12.0924,123,,
2018-06-12 09:30:57-05:00,48.22413543239236,16.401842404156923,0.39304,198.79999999999995,198.79999999999995,11.959200000000001,11.959200000000001,123,,
2018-06-12 09:30:58-05:00,48.2241677865386,16.401882972568274,0.39772,198.60000000000002,198.60000000000002,13.4712,13.4712,126,,
2018-06-12 09:31:05-05:00,48.22442284785211,16.40225764364004,0.43745999999999996,196.20000000000005,196.20000000000005,20.692800000000002,20.692800000000002,123,,
2018-06-12 09:31:10-05:00,48.22461202740669,16.402568193152547,0.46864999999999996,194.39999999999998,194.39999999999998,19.548,19.548,120,,
2018-06-12 09:31:16-05:00,48.22482107207179,16.402936074882746,0.50447,192.79999999999995,192.79999999999995,21.261599999999998,21.261599999999998,118,,
2018-06-12 09:31:19-05:00,48.224917044863105,16.40310631133616,0.52101,192.20000000000005,192.20000000000005,18.172800000000002,18.172800000000002,115,,
2018-06-12 09:31:21-05:00,48.22499097324908,16.403238158673048,0.5338099999999999,191.79999999999995,191.79999999999995,22.608,22.608,107,,
2018-06-12 09:31:22-05:00,48.22501938790083,16.403303956612945,0.53962,191.60000000000002,191.60000000000002,21.0276,21.0276,107,,
2018-06-12 09:31:25-05:00,48.22507227770984,16.40351668931544,0.5566,191.20000000000005,191.20000000000005,20.592,20.592,108,,
2018-06-12 09:31:26-05:00,48.22508049197495,16.40358282253146,0.56157,191.0,191.0,19.3824,19.3824,111,,
2018-06-12 09:31:27-05:00,48.225085102021694,16.40365205705166,0.56671,191.0,191.0,18.9468,18.9468,114,,
2018-06-12 09:31:28-05:00,48.225088538601995,16.403716765344143,0.5715,190.79999999999995,190.79999999999995,17.737199999999998,17.737199999999998,114,,
2018-06-12 09:31:30-05:00,48.22508208453655,16.403841488063335,0.58088,190.39999999999998,190.39999999999998,16.4268,16.4268,115,,
