timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence
2018-06-15 08:21:08-05:00,48.22423710487783,16.40192236751318,0.73779,182.79999999999995,182.79999999999995,19.1808,19.1808,117,,
2018-06-15 08:21:19-05:00,48.22461429052055,16.402578419074416,0.80211,183.79999999999995,183.79999999999995,22.4388,22.4388,115,,
2018-06-15 08:21:27-05:00,48.22501016780734,16.40323145315051,0.86781,179.39999999999998,179.39999999999998,22.237199999999998,22.237199999999998,115,,
2018-06-15 08:21:29-05:00,48.225088035687804,16.403363635763526,0.88115,178.79999999999995,178.79999999999995,20.2896,20.2896,115,,
2018-06-15 08:21:39-05:00,48.22546999901533,16.40398289076984,0.94341,176.39999999999998,176.39999999999998,19.584000000000003,19.584000000000003,117,,
2018-06-15 08:21:50-05:00,48.22585238143802,16.404631147161126,1.00738,175.39999999999998,175.39999999999998,19.6488,19.6488,117,,
2018-06-15 08:21:59-05:00,48.2261467538774,16.405171612277627,1.05915,174.60000000000002,174.60000000000002,19.2132,19.2132,120,,
2018-06-15 08:22:11-05:00,48.22651471942663,16.405816012993455,1.12213,171.60000000000002,171.60000000000002,18.910800000000002,18.910800000000002,119,,
2018-06-15 08:22:22-05:00,48.22689961642027,16.40647541731596,1.18699,169.79999999999995,169.79999999999995,20.322,20.322,121,,
2018-06-15 08:22:26-05:00,48.22703171521425,16.40672410838306,1.2106,170.20000000000005,170.20000000000005,19.9188,19.9188,124,,
2018-06-15 08:22:33-05:00,48.22724545374513,16.407177904620767,1.25185,171.79999999999995,171.79999999999995,21.0276,21.0276,127,,
2018-06-15 08:22:35-05:00,48.227320639416575,16.407304471358657,1.26438,172.60000000000002,172.60000000000002,22.237199999999998,22.237199999999998,130,,
2018-06-15 08:22:45-05:00,48.22769380174577,16.40799505636096,1.33046,174.20000000000005,174.20000000000005,24.6564,24.6564,128,,
2018-06-15 08:22:50-05:00,48.22789991274476,16.40838456340134,1.36737,173.39999999999998,173.39999999999998,26.37,26.37,125,,
2018-06-15 08:22:57-05:00,48.228175761178136,16.408968111500144,1.42052,170.79999999999995,170.79999999999995,25.797600000000003,25.797600000000003,122,,
2018-06-15 08:22:59-05:00,48.22823720052838,16.4090792555362,1.43129,170.39999999999998,170.39999999999998,16.6284,16.6284,122,,
2018-06-15 08:23:01-05:00,48.22827994823456,16.409103982150555,1.4368299999999998,168.39999999999998,168.39999999999998,11.9916,11.9916,121,,
2018-06-15 08:23:04-05:00,48.22836795821786,16.408987725153565,1.4498499999999999,163.79999999999995,163.79999999999995,20.7252,20.7252,121,,
2018-06-15 08:23:12-05:00,48.228700468316674,16.408495539799333,1.50169,161.39999999999998,161.39999999999998,23.9148,23.9148,121,,
2018-06-15 08:23:14-05:00,48.22878152132034,16.408523032441735,1.51092,161.39999999999998,161.39999999999998,21.096,21.096,122,,
2018-06-15 08:23:16-05:00,48.228873051702976,16.408607438206673,1.5228,160.0,160.0,22.3056,22.3056,122,,
2018-06-15 08:23:18-05:00,48.228979082778096,16.40867616981268,1.5357100000000001,159.79999999999995,159.79999999999995,22.338,22.338,123,,
2018-06-15 08:23:20-05:00,48.229104140773416,16.408656556159258,1.54979,160.0,160.0,23.950799999999997,23.950799999999997,122,,
2018-06-15 08:23:26-05:00,48.22945995256305,16.408420437946916,1.59328,159.39999999999998,159.39999999999998,24.015600000000003,24.015600000000003,122,,
2018-06-15 08:23:35-05:00,48.22989639826119,16.407865304499865,1.65697,160.79999999999995,160.79999999999995,25.6644,25.6644,122,,
2018-06-15 08:23:44-05:00,48.23036100715399,16.407297011464834,1.72374,160.79999999999995,160.79999999999995,26.5032,26.5032,123,,
2018-06-15 08:23:52-05:00,48.23077247478068,16.406769873574376,1.78397,160.60000000000002,160.60000000000002,27.0396,27.0396,122,,
2018-06-15 08:24:01-05:00,48.23118888773024,16.406159168109298,1.84894,161.20000000000005,161.20000000000005,25.4628,25.4628,120,,
2018-06-15 08:24:06-05:00,48.23135803453624,16.40572875738144,1.8860899999999998,160.60000000000002,160.60000000000002,25.9668,25.9668,121,,
2018-06-15 08:24:10-05:00,48.23148007504642,16.40537110157311,1.91603,161.0,161.0,26.704800000000002,26.704800000000002,123,,
2018-06-15 08:24:14-05:00,48.231669925153255,16.40511654317379,1.9445,162.39999999999998,162.39999999999998,24.922800000000002,24.922800000000002,123,,
2018-06-15 08:24:16-05:00,48.231790624558926,16.40504186041653,1.95903,162.39999999999998,162.39999999999998,26.0316,26.0316,123,,
2018-06-15 08:24:21-05:00,48.232095977291465,16.40484387986362,1.9960799999999999,162.39999999999998,162.39999999999998,25.6968,25.6968,120,,
2018-06-15 08:24:26-05:00,48.23236336000264,16.40453743748367,2.0336600000000002,161.39999999999998,161.39999999999998,25.999200000000002,25.999200000000002,118,,
2018-06-15 08:24:34-05:00,48.23263526894152,16.403836458921432,2.09411,160.79999999999995,160.79999999999995,27.378000000000004,27.378000000000004,120,,
2018-06-15 08:24:43-05:00,48.232907094061375,16.40304177068174,2.16106,161.39999999999998,161.39999999999998,26.8056,26.8056,121,,
2018-06-15 08:24:47-05:00,48.23309694416821,16.402787966653705,2.1894899999999997,162.20000000000005,162.20000000000005,25.5636,25.5636,121,,
2018-06-15 08:24:56-05:00,48.23358695022762,16.402317825704813,2.25435,163.79999999999995,163.79999999999995,25.596,25.596,121,,
2018-06-15 08:25:05-05:00,48.23397444561124,16.401664959266782,2.31969,165.60000000000002,165.60000000000002,26.9388,26.9388,120,,
2018-06-15 08:25:06-05:00,48.234017277136445,16.40158139169216,2.32751,166.0,166.0,27.8136,27.8136,120,,
2018-06-15 08:25:14-05:00,48.23443779721856,16.40104436315596,2.3892399999999996,167.0,167.0,26.2332,26.2332,120,,
2018-06-15 08:25:22-05:00,48.234945237636566,16.400683606043458,2.45186,166.60000000000002,166.60000000000002,26.9388,26.9388,120,,
2018-06-15 08:25:30-05:00,48.235453348606825,16.400384288281202,2.51255,164.79999999999995,164.79999999999995,26.168400000000002,26.168400000000002,120,,
2018-06-15 08:25:38-05:00,48.23589691892266,16.399901239201427,2.57374,164.20000000000005,164.20000000000005,26.9064,26.9064,121,,
2018-06-15 08:25:50-05:00,48.23633034713566,16.399324480444193,2.63836,166.0,166.0,20.3904,20.3904,120,,
2018-06-15 08:25:59-05:00,48.23674516752362,16.398804802447557,2.69851,164.60000000000002,164.60000000000002,25.6644,25.6644,120,,
2018-06-15 08:26:06-05:00,48.23707013390958,16.398326950147748,2.74929,165.39999999999998,165.39999999999998,25.6968,25.6968,120,,
